eval_reward_pickscore,approx_kl,eval_reward_avg,epoch,reward_pickscore,reward_std_mean,reward_ori_avg,kl_loss,reward_avg,inner_epoch,_step,group_size,_runtime,actual_batch_size,loss,trained_prompt_num,_timestamp,clipfrac_lt_one,clipfrac_gt_one,policy_loss,eval_images.format,eval_images.count,eval_images.filenames,eval_images.captions,eval_images._type,eval_images.width,eval_images.height,images.height,images.format,images.count,images.filenames,images.captions,images._type,images.width,zero_std_ratio,clipfrac
,5.198167940534404e-08,,300,,,,0.0019318750128149986,,0,601,,48300.631952437,,0.013362480220426798,,1781481002.6595576,0.1996527910232544,0,0.013343161472394146,,,,,,,,,,,,,,,,0.1996527910232544
,0,,301,0.8360589742660522,0.014683419838547707,0.8360589742660522,0.0017846510745584965,0.8360589146614075,0,602,16,48401.114973978,8,-0.017620117761317083,4363,1781481091.5050488,0,0,-0.017637964271939973,,,,,,,,,,,,,,,0,0
,1.0385601001416944e-07,,301,,,,0.0016536421608179808,,0,603,,48439.567031328,,0.017662097342707496,,1781481141.558735,0.2473958432674408,0,0.017645560921180678,,,,,,,,,,,,,,,,0.2473958432674408
,0,,302,0.8439223766326904,0.013932276517152786,0.8439223766326904,0.0018131776014342904,0.8439223766326904,0,604,16,48539.882435939,8,0.008823426735719692,4375,1781481230.2538617,0,0,0.008805294960952446,,,,,,,,,,,,,,,0,0
,2.5362819400243097e-08,,302,,,,0.001834954135119915,,0,605,,48578.283861016,,-0.008781865222915528,,1781481280.3257055,0.1727430671453476,0,-0.008800214763351778,,,,,,,,,,,,,,,,0.1727430671453476
,0,,303,0.8356497883796692,0.01359233446419239,0.8356497883796692,0.0018212246941402555,0.8356497883796692,0,606,16,48678.16800142,8,-0.0007396391017868943,4391,1781481368.7179668,0,0,-0.0007578513482399494,,,,,,,,,,,,,,,0,0
,3.354508493202957e-08,,303,,,,0.0017866028938442469,,0,607,,48716.521746162,,0.0007789575568279011,,1781481418.6113884,0.1657986044883728,0,0.000761091527318948,,,,,,,,,,,,,,,,0.1657986044883728
,0,,304,0.8337509036064148,0.01538783311843872,0.8337509036064148,0.001730406191200018,0.8337509632110596,0,608,16,48816.440607641,8,0.01718937784079152,4403,1781481506.9946437,0,0,0.01717207377956001,,,,,,,,,,,,,,,0,0
,1.1033957747486056e-08,,304,,,,0.0017070837784558535,,0,609,,48854.766534539,,-0.017148798928652863,,1781481556.8839953,0.1284722238779068,0,-0.01716586976669487,,,,,,,,,,,,,,,,0.1284722238779068
,0,,305,0.8055278062820435,0.015960827469825745,0.8055278062820435,0.0017948676832020283,0.8055277466773987,0,610,16,48954.583592389,8,0.0012024935325878026,4419,1781481645.1904345,0,0,0.0011845448560042831,,,,,,,,,,,,,,,0,0
,3.4998489439885816e-08,,305,,,,0.0018489956855773926,,0,611,,48992.912043434,,-0.0011597364392510988,,1781481695.0276525,0.209201380610466,0,-0.0011782263951345233,,,,,,,,,,,,,,,,0.209201380610466
,0,,306,0.8466111421585083,0.014993769116699696,0.8466111421585083,0.0016833962872624397,0.8466111421585083,0,612,16,49092.660412877,8,-0.023921872909352188,4433,1781481783.2984343,0,0,-0.02393870687231701,,,,,,,,,,,,,,,0,0
,7.295957260566865e-08,,306,,,,0.0017342078499495983,,0,613,,49130.996857218,,0.02396267040880406,,1781481833.1043658,0.2144097238779068,0,0.023945328330151238,,,,,,,,,,,,,,,,0.2144097238779068
,0,,307,0.8229879140853882,0.015453101135790348,0.8229879140853882,0.001797873410396278,0.8229878544807434,0,614,16,49230.805640449,8,0.016756681510416347,4448,1781481921.4041235,0,0,0.01673870277633945,,,,,,,,,,,,,,,0,0
,5.151873949671426e-08,,307,,,,0.0017245050985366106,,0,615,,49269.155581631,,-0.016713577315650208,,1781481971.249222,0.1848958283662796,0,-0.01673082236541746,,,,,,,,,,,,,,,,0.1848958283662796
,0,,308,0.8587185144424438,0.013445238582789898,0.8587185144424438,0.0017062746919691563,0.8587184548377991,0,616,16,49368.969377316,8,0.016675825292114442,4462,1781482059.5487707,0,0,0.01665876254526948,,,,,,,,,,,,,,,0,0
,8.154025010753685e-08,,308,,,,0.001659255474805832,,0,617,,49407.282465343,,-0.01663205237502415,,1781482109.4119503,0.1979166716337204,0,-0.01664864492886537,,,,,,,,,,,,,,,,0.1979166716337204
,0,,309,0.8239737749099731,0.01574483886361122,0.8239737749099731,0.0014555936213582754,0.8239737749099731,0,618,16,49507.322330765,8,0.03754815287428556,4475,1781482197.9603753,0,0,0.03753359693893894,,,,,,,,,,,,,,,0,0
,3.0720130439476634e-08,,309,,,,0.001458197832107544,,0,619,,49545.692905344,,-0.03751031958804241,,1781482247.7664318,0.150173619389534,0,-0.03752490156526328,,,,,,,,,,,,,,,,0.150173619389534
,0,,310,0.8414278030395508,0.01640363410115242,0.8414278030395508,0.0015681430231779814,0.8414278030395508,0,620,16,49645.48939894,8,0.008945829704430957,4489,1781482336.1077375,0,0,0.008930148274038523,,,,,,,,512,jpg,8,"['media/images/images_619_775d7bd527916d2819b5.jpg', 'media/images/images_619_d01442b9578c80e2ff15.jpg', 'media/images/images_619_47db34cfbe3d415da942.jpg', 'media/images/images_619_b1586cf4f08152a3f967.jpg', 'media/images/images_619_d903793a73eb7e1cc720.jpg', 'media/images/images_619_9a737edcfa61bfde10e1.jpg', 'media/images/images_619_4732c57071b7e44764e1.jpg', 'media/images/images_619_c557ee457fa01e69dfd8.jpg']","['a Soviet girl sitting in a chair in front of a soviet computer in the communal apartment, 8K, cinema | avg: 0.81', 'a painting of a boat on a body of water, everything is carpet and 3d, elaborate digital art, red cav | avg: 0.76', 'a Soviet girl sitting in a chair in front of a soviet computer in the communal apartment, 8K, cinema | avg: 0.79', 'a Soviet girl sitting in a chair in front of a soviet computer in the communal apartment, 8K, cinema | avg: 0.79', 'a Soviet girl sitting in a chair in front of a soviet computer in the communal apartment, 8K, cinema | avg: 0.81', 'a painting of a boat on a body of water, everything is carpet and 3d, elaborate digital art, red cav | avg: 0.77', 'a painting of a boat on a body of water, everything is carpet and 3d, elaborate digital art, red cav | avg: 0.71', 'a Soviet girl sitting in a chair in front of a soviet computer in the communal apartment, 8K, cinema | avg: 0.79']",images/separated,512,0,0
,6.517343820178212e-08,,310,,,,0.001461575273424387,,0,621,,49683.818560932,,-0.008906787325580258,,1781482385.9338148,0.2092013955116272,0,-0.008921403077566628,,,,,,,,,,,,,,,,0.2092013955116272
,0,,311,0.8558748960494995,0.017019640654325485,0.8558748960494995,0.001780878403224051,0.8558749556541443,0,622,16,49783.812358287,8,-0.016245788422348417,4504,1781482474.3313038,0,0,-0.016263597206358265,,,,,,,,,,,,,,,0,0
,1.1238493868859223e-07,,311,,,,0.001818827004171908,,0,623,,49822.1872111,,0.016291629772080526,,1781482524.256789,0.2309027761220932,0,0.016273441502634517,,,,,,,,,,,,,,,,0.2309027761220932
,0,,312,0.8478755950927734,0.013323250226676464,0.8478755950927734,0.0016400375170633197,0.8478755950927734,0,624,16,49922.075926999,8,-0.0028483067795895445,4517,1781482612.7659266,0,0,-0.0028647071558270593,,,,,,,,,,,,,,,0,0
,1.1712394609730836e-07,,312,,,,0.0016855867579579353,,0,625,,49960.401690057,,0.0028923982708922947,,1781482662.5190012,0.2213541567325592,0,0.0028755424037812177,,,,,,,,,,,,,,,,0.2213541567325592
,0,,313,0.8073452711105347,0.01584608480334282,0.8073452711105347,0.0016085223760455847,0.8073452711105347,0,626,16,50060.673137354,8,0.01911231091591664,4533,1781482751.1007276,0,0,0.01909622569278975,,,,,,,,,,,,,,,0,0
,1.7485831449448597e-08,,313,,,,0.0015548400115221739,,0,627,,50099.125475436,,-0.019075590488648833,,1781482801.1149535,0.1336805671453476,0,-0.01909113888838515,,,,,,,,,,,,,,,,0.1336805671453476
,0,,314,0.8504443764686584,0.017453044652938843,0.8504443764686584,0.0017144262092188,0.8504443168640137,0,628,16,50199.072286098,8,-0.012429017154085835,4545,1781482889.7650807,0,0,-0.012446161417087683,,,,,,,,,,,,,,,0,0
,3.851862118153804e-08,,314,,,,0.0016330191865563393,,0,629,,50237.316505106,,0.01246722604663274,,1781482939.5155427,0.1779513955116272,0,0.012450895857204086,,,,,,,,,,,,,,,,0.1779513955116272
,0,,315,0.8350892066955566,0.020047001540660858,0.8350892066955566,0.0015671919099986553,0.8350892066955566,0,630,16,50337.064651862,8,0.0052959434355419055,4559,1781483027.7273006,0,0,0.005280271517421236,,,,,,,,,,,,,,,0,0
,7.670054813502247e-09,,315,,,,0.0015135672874748707,,0,631,,50375.322685339,,-0.00526105436564454,,1781483077.5077088,0.1432291716337204,0,-0.0052761900386927695,,,,,,,,,,,,,,,,0.1432291716337204
,0,,316,0.8373719453811646,0.016461042687296867,0.8373719453811646,0.0014577154070138931,0.8373720049858093,0,632,16,50474.964265533,8,-0.023186102969211864,4572,1781483165.6889257,0,0,-0.023200680123771356,,,,,,,,,,,,,,,0,0
,9.190210370491059e-09,,316,,,,0.001446346752345562,,0,633,,50513.31654906,,0.023217476674127352,,1781483215.407122,0.1336805522441864,0,0.023203013206942832,,,,,,,,,,,,,,,,0.1336805522441864
,0,,317,0.8285900950431824,0.015285547822713852,0.8285900950431824,0.0014834197936579585,0.8285901546478271,0,634,16,50613.041704759,8,0.015518654715787764,4587,1781483303.719883,0,0,0.01550382051877429,,,,,,,,,,,,,,,0,0
,2.7212232467377362e-08,,317,,,,0.001546937390230596,,0,635,,50651.337780635,,-0.015482016040516706,,1781483353.4837034,0.185763880610466,0,-0.015497485414068512,,,,,,,,,,,,,,,,0.185763880610466
,0,,318,0.834158182144165,0.013157865032553673,0.834158182144165,0.0016387122450396419,0.834158182144165,0,636,16,50751.206089371,8,0.01950906220133969,4598,1781483441.7898285,0,0,0.019492675079791764,,,,,,,,,,,,,,,0,0
,3.4640436297195265e-08,,318,,,,0.0014891661703586578,,0,637,,50789.542747903,,-0.019473266870115052,,1781483491.65037,0.1631944477558136,0.0008680555620230734,-0.019488158530528793,,,,,,,,,,,,,,,,0.1640625
,0,,319,0.8503100872039795,0.014749894849956036,0.8503100872039795,0.0014669449301436543,0.8503100872039795,0,638,16,50889.378658913,8,-0.015776932168076026,4611,1781483580.0030696,0,0,-0.015791601617911724,,,,,,,,,,,,,,,0,0
,3.655826752435587e-09,,319,,,,0.0014050911413505673,,0,639,,50927.918203455,,0.015806782773980593,,1781483629.8225112,0.1111111119389534,0,0.015792731863581946,,,,,,,,,,,,,,,,0.1111111119389534
,0,,320,0.8181370496749878,0.01562788337469101,0.8181370496749878,0.0015572432894259691,0.8181370496749878,0,640,16,51027.78967227,8,0.013589473062543819,4625,1781483718.4302607,0,0,0.013573900630649815,,,,,,,,512,jpg,8,"['media/images/images_639_5c79bb5ae00ab6f34b24.jpg', 'media/images/images_639_cc041f57be67a1bd1ce0.jpg', 'media/images/images_639_92be60747af49f5ca176.jpg', 'media/images/images_639_ab3b20644075dc34b351.jpg', 'media/images/images_639_0745995a4f8f7b26dc03.jpg', 'media/images/images_639_198e39765602f2ebc846.jpg', 'media/images/images_639_d44475c449bcc3d2978c.jpg', 'media/images/images_639_6638f97255b363d68aad.jpg']","['beautiful lady, freckles, dark makeup, hyperdetailed photography, soft light, head and shoulders por | avg: 0.76', 'a  photo of a beautiful 18 year old woman with a narrow pointy face | avg: 0.79', 'beautiful lady, freckles, dark makeup, hyperdetailed photography, soft light, head and shoulders por | avg: 0.79', 'beautiful lady, freckles, dark makeup, hyperdetailed photography, soft light, head and shoulders por | avg: 0.75', 'beautiful lady, freckles, dark makeup, hyperdetailed photography, soft light, head and shoulders por | avg: 0.77', 'a  photo of a beautiful 18 year old woman with a narrow pointy face | avg: 0.78', 'a  photo of a beautiful 18 year old woman with a narrow pointy face | avg: 0.77', 'beautiful lady, freckles, dark makeup, hyperdetailed photography, soft light, head and shoulders por | avg: 0.74']",images/separated,512,0,0
,3.279460614180607e-08,,320,,,,0.001598233706317842,,0,641,,51066.135976076,,-0.013549719929402765,,1781483768.2339838,0.1744791567325592,0,-0.013565702265873423,,,,,,,,,,,,,,,,0.1744791567325592
,0,,321,0.8074033260345459,0.015448645688593388,0.8074033260345459,0.0016196172218769789,0.8074033260345459,0,642,16,51165.855148683,8,0.009337356769320633,4638,1781483856.5314076,0,0,0.009321160597959836,,,,,,,,,,,,,,,0,0
,7.635910748149399e-08,,321,,,,0.0016892304411157966,,0,643,,51204.170191015,,-0.009294294618584869,,1781483906.2980886,0.2300347238779068,0,-0.009311186922550172,,,,,,,,,,,,,,,,0.2300347238779068
,0,,322,0.8433695435523987,0.012572867795825005,0.8433695435523987,0.001758540514856577,0.8433694839477539,0,644,16,51303.871743492,8,-0.005514539866918596,4648,1781483994.529459,0,0,-0.005532125270500213,,,,,,,,,,,,,,,0,0
,1.2964088469402668e-08,,322,,,,0.0016586438287049532,,0,645,,51342.259964582,,0.00555094584080918,,1781484044.313772,0.1579861044883728,0,0.005534359402131841,,,,,,,,,,,,,,,,0.1579861044883728
,0,,323,0.8370532989501953,0.01742698810994625,0.8370532989501953,0.001540518132969737,0.8370532989501953,0,646,16,51442.362443196,8,0.030366714868377824,4660,1781484132.7649436,0,0,0.03035130968761557,,,,,,,,,,,,,,,0,0
,2.28353638220824e-08,,323,,,,0.00153343437705189,,0,647,,51480.630330822,,-0.030327453277857547,,1781484182.8052313,0.170138880610466,0,-0.03034278762159674,,,,,,,,,,,,,,,,0.170138880610466
,0,,324,0.8397940397262573,0.015082905068993568,0.8397940397262573,0.0015585006913170218,0.8397939205169678,0,648,16,51580.654707262,8,0.008862578205308655,4675,1781484271.1806948,0,0,0.008846993198250035,,,,,,,,,,,,,,,0,0
,5.424581672741624e-08,,324,,,,0.0015409353654831648,,0,649,,51618.931396221,,-0.008819045526994333,,1781484321.0975058,0.1883680522441864,0,-0.008834454880600676,,,,,,,,,,,,,,,,0.1883680522441864
,0,,325,0.8734395503997803,0.01476675271987915,0.8734395503997803,0.001738879131153226,0.8734395503997803,0,650,16,51718.85077287,8,-0.029067983876652125,4688,1781484409.4328804,0,0,-0.029085372667397705,,,,,,,,,,,,,,,0,0
,5.9195851775939445e-08,,325,,,,0.0016803325852379203,,0,651,,51757.125212515,,0.02911349221781416,,1781484459.2933972,0.2196180522441864,0,0.02909668889119533,,,,,,,,,,,,,,,,0.2196180522441864
,0,,326,0.8463260531425476,0.015324587002396584,0.8463260531425476,0.0016236338997259736,0.8463261127471924,0,652,16,51856.793692887,8,0.02663354483190887,4701,1781484547.4926622,0,0,0.026617308493794786,,,,,,,,,,,,,,,0,0
,1.409856338341342e-07,,326,,,,0.0016927210381254554,,0,653,,51895.044319807,,-0.026580614373183386,,1781484597.2364924,0.254340261220932,0,-0.02659754158356442,,,,,,,,,,,,,,,,0.254340261220932
,0,,327,0.826627790927887,0.01485290378332138,0.826627790927887,0.0016933864681050181,0.826627790927887,0,654,16,51994.7110232,8,0.009026990272083101,4712,1781484685.3908324,0,0,0.009010056408420685,,,,,,,,,,,,,,,0,0
,8.493662306818806e-08,,327,,,,0.001576398266479373,,0,655,,52032.993224959,,-0.008985918456659862,,1781484735.1539462,0.2118055522441864,0,-0.00900168243846057,,,,,,,,,,,,,,,,0.2118055522441864
,0,,328,0.8205249309539795,0.014382526278495789,0.8205249309539795,0.0015921961748972535,0.8205249309539795,0,656,16,52132.723391955,8,0.022928034564020087,4726,1781484823.3453054,0,0,0.022912112601285072,,,,,,,,,,,,,,,0,0
,3.812542104242311e-08,,328,,,,0.0016517750918865204,,0,657,,52171.003342584,,-0.022891206781257934,,1781484873.1674678,0.1684027761220932,0,-0.02290772453142498,,,,,,,,,,,,,,,,0.1684027761220932
,0,,329,0.839611291885376,0.01469843927770853,0.839611291885376,0.0015270470175892115,0.839611291885376,0,658,16,52270.707768534,8,-0.01766929261128844,4738,1781484961.4125504,0,0,-0.01768456308162072,,,,,,,,,,,,,,,0,0
,1.2139883764916704e-08,,329,,,,0.0014911419712007046,,0,659,,52309.156547368,,0.01770304785776996,,1781485011.1503909,0.1467013955116272,0,0.017688136438967227,,,,,,,,,,,,,,,,0.1467013955116272
,0,,330,0.8685920834541321,0.01598510704934597,0.8685920834541321,0.00162554404232651,0.8685920238494873,0,660,16,52408.955383692,8,0.0046933897330704785,4752,1781485099.5769963,0,0,0.0046771342928779575,,,,,,,,512,jpg,8,"['media/images/images_659_c2424a7a53d9db9e42c4.jpg', 'media/images/images_659_72e05458dd2d437134eb.jpg', 'media/images/images_659_e9a4bb609777cb588434.jpg', 'media/images/images_659_f8f67d171c9410f219e2.jpg', 'media/images/images_659_f7a57de32a27740f784f.jpg', 'media/images/images_659_1a963effe1bd1e5fdf19.jpg', 'media/images/images_659_13a8d4cb3bbb29cbf1b4.jpg', 'media/images/images_659_b157971429e89637f62a.jpg']","['a helicopter made out of pizza | avg: 0.96', 'Anime styled image with a girl wearing a shirt with a text saying""OPPAI"" | avg: 0.96', 'a helicopter made out of pizza | avg: 0.96', 'Anime styled image with a girl wearing a shirt with a text saying""OPPAI"" | avg: 0.97', 'Anime styled image with a girl wearing a shirt with a text saying""OPPAI"" | avg: 0.94', 'Anime styled image with a girl wearing a shirt with a text saying""OPPAI"" | avg: 0.96', 'a helicopter made out of pizza | avg: 0.95', 'a helicopter made out of pizza | avg: 0.98']",images/separated,512,0,0
,3.317733288099589e-08,,330,,,,0.0016313609667122364,,0,661,,52447.259977792,,-0.004656571426099692,,1781485149.3976629,0.1623263955116272,0,-0.004672885035699379,,,,,,,,,,,,,,,,0.1623263955116272
,0,,331,0.8478549718856812,0.016929835081100464,0.8478549718856812,0.0017661273013800383,0.8478549122810364,0,662,16,52547.11096007,8,-0.01998914862951477,4765,1781485237.668401,0,0,-0.020006809901976945,,,,,,,,,,,,,,,0,0
,1.840152918930471e-08,,331,,,,0.0017399140633642673,,0,663,,52585.408232819,,0.020026469409106473,,1781485287.5539062,0.1458333432674408,0,0.020009070269268445,,,,,,,,,,,,,,,,0.1458333432674408
,0,,332,0.8413277864456177,0.013330633752048016,0.8413277864456177,0.0016398109728470445,0.8413278460502625,0,664,16,52685.294077678,8,-0.006895712082371362,4777,1781485375.8670928,0,0,-0.006912110191994326,,,,,,,,,,,,,,,0,0
,2.250384056878829e-08,,332,,,,0.0015530054224655032,,0,665,,52723.58686809,,0.006930191182349918,,1781485425.7362776,0.1362847238779068,0,0.006914661130283654,,,,,,,,,,,,,,,,0.1362847238779068
,0,,333,0.8350211977958679,0.016715187579393387,0.8350211977958679,0.0017857295460999012,0.8350211977958679,0,666,16,52823.458643331,8,0.017037788760086065,4788,1781485514.0355802,0,0,0.01701993146623346,,,,,,,,,,,,,,,0,0
,1.2442073149543376e-08,,333,,,,0.0017822330119088292,,0,667,,52861.767989316,,-0.016998806620380655,,1781485563.9014163,0.1302083283662796,0,-0.017016628950746737,,,,,,,,,,,,,,,,0.1302083283662796
,0,,334,0.8270074725151062,0.01356516219675541,0.8270074725151062,0.0016471061389893293,0.827007532119751,0,668,16,52961.660526603,8,0.005207871235985146,4803,1781485652.2479386,0,0,0.005191400176438453,,,,,,,,,,,,,,,0,0
,4.949480825189312e-08,,334,,,,0.001634953892789781,,0,669,,52999.963106799,,-0.005168360435678906,,1781485702.103278,0.2065972238779068,0,-0.005184709974060914,,,,,,,,,,,,,,,,0.2065972238779068
,0,,335,0.8427683115005493,0.015544622205197811,0.8427683115005493,0.0015615122392773628,0.8427682518959045,0,670,16,53099.836683119,8,-0.008239601339740223,4817,1781485790.4224231,0,0,-0.008255216462246267,,,,,,,,,,,,,,,0,0
,7.819785707852134e-08,,335,,,,0.0015396265080198646,,0,671,,53138.233106411,,0.008279704037583782,,1781485840.2789989,0.1805555522441864,0,0.008264307773259389,,,,,,,,,,,,,,,,0.1805555522441864
,0,,336,0.8107502460479736,0.013174407184123993,0.8107502460479736,0.001651860773563385,0.8107503056526184,0,672,16,53238.516992409,8,0.002814775018440052,4831,1781485928.913353,0,0,0.002798256411897288,,,,,,,,,,,,,,,0,0
,1.9890673286226956e-07,,336,,,,0.0017854087054729462,,0,673,,53276.97795065,,-0.0027615292500603244,,1781485978.960469,0.339409738779068,0,-0.002779383336974809,,,,,,,,,,,,,,,,0.339409738779068
,0,,337,0.8490422964096069,0.015635430812835693,0.8490422964096069,0.0018213109578937292,0.8490422368049622,0,674,16,53377.335630885,8,0.018155644208368273,4845,1781486067.6618547,0,0,0.018137431099915464,,,,,,,,,,,,,,,0,0
,1.3373940532801498e-07,,337,,,,0.001769788796082139,,0,675,,53415.760941472,,-0.018107442287447886,,1781486117.7796187,0.2873263955116272,0,-0.01812514017394582,,,,,,,,,,,,,,,,0.2873263955116272
,0,,338,0.8309183120727539,0.013258209452033043,0.8309183120727539,0.0017162789590656757,0.8309183120727539,0,676,16,53516.088234112,8,0.007481379122686125,4857,1781486206.4509306,0,0,0.007464216333614021,,,,,,,,,,,,,,,0,0
,7.99775463633523e-08,,338,,,,0.0017081527039408684,,0,677,,53554.567846209,,-0.007441135723024909,,1781486256.5308437,0.2039930522441864,0,-0.007458217249479241,,,,,,,,,,,,,,,,0.2039930522441864
,0,,339,0.8532984852790833,0.013328117318451405,0.8532984852790833,0.0016893340507522225,0.8532984852790833,0,678,16,53654.896161368,8,0.006961728535459892,4868,1781486345.2595139,0,0,0.006944835194943499,,,,,,,,,,,,,,,0,0
,4.21084308754871e-07,,339,,,,0.0017228696960955858,,0,679,,53693.331608696,,-0.0068980520003726516,,1781486395.339927,0.409722238779068,0,-0.006915280696996769,,,,,,,,,,,,,,,,0.409722238779068
,0,,340,0.8438836336135864,0.01599000208079815,0.8438836336135864,0.0018684098031371832,0.8438836336135864,0,680,16,53793.678333679,8,0.01869532944382113,4883,1781486484.0602984,0,0,0.018676645345977617,,,,,,,,512,jpg,8,"['media/images/images_679_1aaee66e8703b1b5e1b4.jpg', 'media/images/images_679_26a9679aab9b935d0521.jpg', 'media/images/images_679_f5c448c080b159348da3.jpg', 'media/images/images_679_846de78f0aefe05f7061.jpg', 'media/images/images_679_7514d44fb9965aadc24d.jpg', 'media/images/images_679_44b384fe4262f3634bcb.jpg', 'media/images/images_679_1ac4122eaffa63feee48.jpg', 'media/images/images_679_c975a60aa1b5b88f830f.jpg']","['Gonewild imgur A beautiful woman with bare tiddies big 🍈🍈🍆💦🫦 open legs, plugged as shole, bedroom el | avg: 0.82', 'the statue of David made of bacon | avg: 0.93', 'Gonewild imgur A beautiful woman with bare tiddies big 🍈🍈🍆💦🫦 open legs, plugged as shole, bedroom el | avg: 0.85', 'the statue of David made of bacon | avg: 0.90', 'Gonewild imgur A beautiful woman with bare tiddies big 🍈🍈🍆💦🫦 open legs, plugged as shole, bedroom el | avg: 0.85', 'Gonewild imgur A beautiful woman with bare tiddies big 🍈🍈🍆💦🫦 open legs, plugged as shole, bedroom el | avg: 0.82', 'Gonewild imgur A beautiful woman with bare tiddies big 🍈🍈🍆💦🫦 open legs, plugged as shole, bedroom el | avg: 0.82', 'Gonewild imgur A beautiful woman with bare tiddies big 🍈🍈🍆💦🫦 open legs, plugged as shole, bedroom el | avg: 0.86']",images/separated,512,0,0
,4.3646528524732275e-07,,340,,,,0.001909298007376492,,0,681,,53832.040561014,,-0.018631752937383755,,1781486534.1219482,0.3845486044883728,0,-0.018650845916189145,,,,,,,,,,,,,,,,0.3845486044883728
,0,,341,0.8601570129394531,0.017178993672132492,0.8601570129394531,0.0017679855227470398,0.8601570129394531,0,682,16,53931.90379043,8,-0.024793353567023096,4898,1781486622.4767208,0,0,-0.024811033422603435,,,,,,,,,,,,,,,0,0
,2.8810518415411934e-07,,341,,,,0.001764617278240621,,0,683,,53970.270431761,,0.024859113791784966,,1781486672.3471136,0.3116319477558136,0,0.024841467619503253,,,,,,,,,,,,,,,,0.3116319477558136
,0,,342,0.8406779170036316,0.015351491048932076,0.8406779170036316,0.0019296023529022932,0.8406779170036316,0,684,16,54070.126912225,8,0.013046180929036328,4911,1781486760.717789,0,0,0.013026884904393314,,,,,,,,,,,,,,,0,0
,4.0228155739896465e-07,,342,,,,0.002111956477165222,,0,685,,54108.449794061,,-0.012970500334831745,,1781486810.5713015,0.3767361044883728,0,-0.01299161989708594,,,,,,,,,,,,,,,,0.3767361044883728
,0,,343,0.8560974597930908,0.016845600679516792,0.8560974597930908,0.0016615941422060132,0.8560974597930908,0,686,16,54208.335964881,8,-0.039479836910898555,4924,1781486898.885622,0,0,-0.03949645285257465,,,,,,,,,,,,,,,0,0
,2.7832379601022694e-07,,343,,,,0.0016879355534911156,,0,687,,54246.654496487,,0.03954263187660623,,1781486948.7795193,0.355902761220932,0,0.03952575252155517,,,,,,,,,,,,,,,,0.355902761220932
,0,,344,0.8499764204025269,0.015047267079353333,0.8499764204025269,0.0015490468358621001,0.8499763607978821,0,688,16,54346.495910336,8,-0.0032195803291718648,4936,1781487037.066719,0,0,-0.0032350707976984226,,,,,,,,,,,,,,,0,0
,6.620832948556199e-08,,344,,,,0.0015364696737378836,,0,689,,54384.854987302,,0.0032574888742442814,,1781487086.9379923,0.2039930522441864,0,0.0032421241774237644,,,,,,,,,,,,,,,,0.2039930522441864
,0,,345,0.8409914970397949,0.016311082988977432,0.8409914970397949,0.00157758011482656,0.8409914374351501,0,690,16,54484.828995741,8,-0.012511194790154613,4952,1781487175.3297527,0,0,-0.012526970591262437,,,,,,,,,,,,,,,0,0
,3.407328463822523e-08,,345,,,,0.0015224674716591835,,0,691,,54523.201177168,,0.012552400295412991,,1781487225.272442,0.1918402761220932,0,0.012537175620408045,,,,,,,,,,,,,,,,0.1918402761220932
,0,,346,0.8516732454299927,0.015523092821240425,0.8516732454299927,0.0017163973534479737,0.8516733050346375,0,692,16,54623.355291074,8,-0.017421405771000188,4966,1781487313.8575332,0,0,-0.01743856974330635,,,,,,,,,,,,,,,0,0
,2.1691336726803456e-08,,346,,,,0.001865024445578456,,0,693,,54661.735754152,,0.017460911684641353,,1781487363.7983284,0.1588541716337204,0,0.01744226144101569,,,,,,,,,,,,,,,,0.1588541716337204
,0,,347,0.860687255859375,0.015406571328639984,0.860687255859375,0.0015993221895769238,0.860687255859375,0,694,16,54761.714339619,8,0.0029724928780451073,4977,1781487452.2184598,0,0,0.0029564996565705362,,,,,,,,,,,,,,,0,0
,6.194010637727843e-08,,347,,,,0.00155400182120502,,0,695,,54800.083772417,,-0.0029316561953173677,,1781487502.1582015,0.209201380610466,0,-0.0029471962137982873,,,,,,,,,,,,,,,,0.209201380610466
,0,,348,0.8468692302703857,0.015437198802828789,0.8468692302703857,0.00168214354198426,0.8468692302703857,0,696,16,54899.994168991,8,-0.016132953377971805,4990,1781487590.5768237,0,0,-0.016149774812851295,,,,,,,,,,,,,,,0,0
,1.0646725279173097e-08,,348,,,,0.0016694964142516255,,0,697,,54938.317794832,,0.01616861398748018,,1781487640.4385102,0.1302083283662796,0,0.01615191902334282,,,,,,,,,,,,,,,,0.1302083283662796
,0,,349,0.8620750904083252,0.014770399779081345,0.8620750904083252,0.0016440126346424222,0.8620750904083252,0,698,16,55038.209993823,8,0.01984871901164584,5002,1781487728.7533867,0,0,0.01983227888656599,,,,,,,,,,,,,,,0,0
,2.5711399231909127e-08,,349,,,,0.001556173199787736,,0,699,,55076.585686819,,-0.019811478197209336,,1781487778.654353,0.1493055522441864,0,-0.01982703992864821,,,,,,,,,,,,,,,,0.1493055522441864
